,hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,meal,country,market_segment,reserved_room_type,customer_type,adr,total_of_special_requests,date
3725,Resort Hotel,143,2016,4,18,24,2,2,2,FB,PRT,Groups,A,Transient,84.0,0,2016-04-24
3726,Resort Hotel,143,2016,4,18,24,2,2,2,FB,PRT,Groups,A,Transient,84.0,0,2016-04-24
3727,Resort Hotel,143,2016,4,18,24,2,2,2,FB,PRT,Groups,A,Transient,84.0,0,2016-04-24
3728,Resort Hotel,143,2016,4,18,24,2,2,2,FB,PRT,Groups,A,Transient,84.0,0,2016-04-24
3729,Resort Hotel,143,2016,4,18,24,2,2,2,FB,PRT,Groups,A,Transient,84.0,0,2016-04-24
3730,Resort Hotel,143,2016,4,18,24,2,2,2,FB,PRT,Groups,A,Transient,84.0,0,2016-04-24
3731,Resort Hotel,46,2016,4,18,24,2,3,1,BB,IRL,Direct,D,Transient,67.5,0,2016-04-24
3732,Resort Hotel,42,2016,4,18,24,2,3,3,BB,NLD,Online TA,H,Transient,124.4,0,2016-04-24
3733,Resort Hotel,89,2016,4,18,24,2,5,2,BB,PRT,Offline TA/TO,D,Transient,52.2,0,2016-04-24
3734,Resort Hotel,167,2016,4,18,24,2,5,2,BB,GBR,Offline TA/TO,E,Transient,56.95,0,2016-04-24
3735,Resort Hotel,72,2016,4,18,24,2,5,2,BB,PRT,Direct,C,Transient,88.0,0,2016-04-24
3736,Resort Hotel,98,2016,4,18,25,1,0,2,BB,PRT,Online TA,A,Transient,58.0,1,2016-04-25
3737,Resort Hotel,53,2016,4,18,25,1,2,2,BB,PRT,Online TA,A,Transient,58.0,1,2016-04-25
3738,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3739,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3740,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3741,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3742,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3743,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3744,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3745,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3746,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3747,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3748,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3749,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3750,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3751,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3752,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3753,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3754,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3755,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3756,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3757,Resort Hotel,138,2016,4,18,25,1,2,2,BB,PRT,Groups,E,Transient,65.0,0,2016-04-25
3758,Resort Hotel,18,2016,4,18,25,1,3,2,BB,FIN,Online TA,E,Transient,85.0,0,2016-04-25
3759,Resort Hotel,110,2016,4,18,25,1,3,2,BB,PRT,Online TA,A,Transient,52.2,1,2016-04-25
3760,Resort Hotel,27,2016,4,18,25,1,3,2,BB,IRL,Online TA,E,Transient,85.0,0,2016-04-25
3761,Resort Hotel,93,2016,4,18,25,2,5,3,BB,PRT,Online TA,H,Transient,125.0,1,2016-04-25
3762,Resort Hotel,93,2016,4,18,25,2,5,2,BB,PRT,Online TA,D,Transient,73.57,1,2016-04-25
3763,Resort Hotel,93,2016,4,18,25,2,5,2,BB,PRT,Online TA,G,Transient,113.57,0,2016-04-25
3764,Resort Hotel,3,2016,4,18,26,0,1,2,BB,PRT,Online TA,A,Transient,59.0,0,2016-04-26
3765,Resort Hotel,27,2016,4,18,26,0,3,2,BB,BRA,Online TA,D,Transient,87.0,1,2016-04-26
3766,Resort Hotel,53,2016,4,18,26,0,3,2,BB,ESP,Online TA,D,Transient,80.0,0,2016-04-26
3767,Resort Hotel,11,2016,4,18,26,0,3,2,HB,PRT,Offline TA/TO,E,Transient,96.0,0,2016-04-26
3768,Resort Hotel,26,2016,4,18,26,0,4,2,HB,PRT,Offline TA/TO,D,Transient,78.2,0,2016-04-26
3769,Resort Hotel,53,2016,4,18,26,2,6,2,BB,GBR,Online TA,E,Transient,95.0,0,2016-04-26
3770,Resort Hotel,179,2016,4,18,26,4,10,2,HB,GBR,Offline TA/TO,E,Transient,82.95,1,2016-04-26
3771,Resort Hotel,6,2016,4,18,27,0,1,2,BB,PRT,Direct,D,Transient-Party,72.0,0,2016-04-27
3772,Resort Hotel,6,2016,4,18,27,0,1,2,BB,PRT,Direct,D,Transient-Party,72.0,0,2016-04-27
3773,Resort Hotel,179,2016,4,18,27,0,2,2,BB,PRT,Online TA,A,Transient,52.2,1,2016-04-27
3774,Resort Hotel,12,2016,4,18,27,0,3,2,HB,PRT,Groups,A,Transient-Party,85.33,0,2016-04-27
3775,Resort Hotel,12,2016,4,18,27,0,3,2,HB,PRT,Groups,A,Transient-Party,85.33,0,2016-04-27
3776,Resort Hotel,89,2016,4,18,27,0,3,1,BB,PRT,Direct,G,Transient,125.67,1,2016-04-27
3777,Resort Hotel,91,2016,4,18,27,0,4,2,BB,PRT,Online TA,A,Transient,68.0,1,2016-04-27
3778,Resort Hotel,209,2016,4,18,27,2,5,2,BB,PRT,Online TA,E,Transient,79.2,1,2016-04-27
3779,Resort Hotel,97,2016,4,18,27,2,5,2,FB,PRT,Offline TA/TO,A,Transient,83.7,0,2016-04-27
3780,Resort Hotel,200,2016,4,18,27,1,4,2,BB,GBR,Online TA,E,Transient,79.2,2,2016-04-27
3781,Resort Hotel,66,2016,4,18,28,0,1,2,BB,PRT,Online TA,G,Transient,118.0,0,2016-04-28
3782,Resort Hotel,15,2016,4,18,28,0,2,2,BB,PRT,Direct,A,Transient,65.0,0,2016-04-28
3783,Resort Hotel,27,2016,4,18,28,0,2,2,BB,PRT,Online TA,A,Transient,65.0,0,2016-04-28
3784,Resort Hotel,113,2016,4,18,28,0,3,2,BB,PRT,Online TA,E,Transient,79.2,2,2016-04-28
3785,Resort Hotel,113,2016,4,18,28,0,3,2,BB,PRT,Online TA,E,Transient,79.2,2,2016-04-28
3786,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3787,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3788,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3789,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3790,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3791,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3792,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3793,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3794,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3795,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3796,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3797,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3798,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3799,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3800,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3801,Resort Hotel,43,2016,4,18,28,1,3,2,BB,ESP,Online TA,D,Transient,67.75,0,2016-04-28
3802,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3803,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3804,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3805,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3806,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3807,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3808,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3809,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3810,Resort Hotel,168,2016,4,18,28,1,3,2,BB,PRT,Groups,A,Transient,80.0,0,2016-04-28
3811,Resort Hotel,41,2016,4,18,29,0,1,2,BB,PRT,Online TA,A,Transient,65.0,0,2016-04-29
3812,Resort Hotel,14,2016,4,18,29,0,1,2,BB,FRA,Online TA,A,Transient,65.0,0,2016-04-29
3813,Resort Hotel,1,2016,4,18,29,0,1,1,BB,PRT,Direct,A,Transient,56.0,0,2016-04-29
3814,Resort Hotel,0,2016,4,18,29,0,2,1,BB,PRT,Direct,A,Transient,80.0,0,2016-04-29
3815,Resort Hotel,1,2016,4,18,29,0,2,2,BB,ESP,Online TA,E,Transient,85.0,1,2016-04-29
3816,Resort Hotel,65,2016,4,18,29,0,2,2,BB,PRT,Online TA,D,Transient,73.0,0,2016-04-29
3817,Resort Hotel,13,2016,4,18,29,0,2,2,BB,BRA,Online TA,D,Transient,80.0,1,2016-04-29
3818,Resort Hotel,114,2016,4,18,29,0,2,2,BB,PRT,Online TA,A,Transient,52.2,0,2016-04-29
3819,Resort Hotel,34,2016,4,18,29,0,2,2,FB,PRT,Online TA,G,Transient,173.0,0,2016-04-29
3820,Resort Hotel,25,2016,4,18,29,1,2,2,BB,ESP,Online TA,D,Transient,76.67,0,2016-04-29
3821,Resort Hotel,26,2016,4,18,29,1,2,2,BB,ESP,Online TA,E,Transient,88.33,0,2016-04-29
3822,Resort Hotel,102,2016,4,18,29,1,2,2,BB,PRT,Online TA,G,Transient,113.0,1,2016-04-29
3823,Resort Hotel,50,2016,4,18,29,1,2,1,BB,ESP,Direct,D,Transient,62.4,0,2016-04-29
3824,Resort Hotel,47,2016,4,18,29,1,2,2,BB,ESP,Online TA,D,Transient,74.33,0,2016-04-29
3825,Resort Hotel,114,2016,4,18,29,1,2,3,BB,PRT,Online TA,H,Transient,123.0,0,2016-04-29
3826,Resort Hotel,101,2016,4,18,29,1,2,2,BB,PRT,Online TA,G,Transient,113.0,1,2016-04-29
3827,Resort Hotel,31,2016,4,18,29,1,2,2,HB,ESP,Online TA,D,Transient,108.67,0,2016-04-29
3828,Resort Hotel,116,2016,4,18,29,1,2,2,HB,PRT,Online TA,E,Transient,120.33,2,2016-04-29
3829,Resort Hotel,29,2016,4,18,29,1,2,2,BB,ESP,Online TA,D,Transient,82.67,0,2016-04-29
3830,Resort Hotel,108,2016,4,18,29,2,2,2,HB,PRT,Groups,A,Transient,84.0,0,2016-04-29
3831,Resort Hotel,108,2016,4,18,29,2,2,2,HB,PRT,Groups,A,Transient,84.0,0,2016-04-29
3832,Resort Hotel,108,2016,4,18,29,2,2,2,HB,PRT,Groups,A,Transient,84.0,0,2016-04-29
3833,Resort Hotel,108,2016,4,18,29,2,2,2,HB,PRT,Groups,A,Transient,84.0,0,2016-04-29
3834,Resort Hotel,52,2016,4,18,29,2,2,2,BB,ESP,Online TA,E,Transient,95.0,0,2016-04-29
3835,Resort Hotel,108,2016,4,18,29,2,2,2,HB,PRT,Groups,A,Transient,84.0,0,2016-04-29
3836,Resort Hotel,108,2016,4,18,29,2,2,2,HB,PRT,Groups,A,Transient,84.0,0,2016-04-29
3837,Resort Hotel,108,2016,4,18,29,2,2,2,HB,PRT,Groups,A,Transient,84.0,0,2016-04-29
3838,Resort Hotel,147,2016,4,18,29,2,2,2,BB,PRT,Online TA,D,Transient,65.7,1,2016-04-29
3839,Resort Hotel,108,2016,4,18,29,2,2,2,HB,PRT,Groups,A,Transient,84.0,0,2016-04-29
3840,Resort Hotel,108,2016,4,18,29,2,2,2,HB,PRT,Groups,A,Transient,84.0,0,2016-04-29
3841,Resort Hotel,10,2016,4,18,29,2,2,2,HB,CHE,Online TA,D,Transient,117.0,0,2016-04-29
3842,Resort Hotel,108,2016,4,18,29,2,2,2,HB,PRT,Groups,A,Transient,84.0,0,2016-04-29
3843,Resort Hotel,147,2016,4,18,29,2,2,2,BB,PRT,Online TA,D,Transient,65.7,0,2016-04-29
3844,Resort Hotel,108,2016,4,18,29,2,2,2,HB,PRT,Groups,A,Transient,84.0,0,2016-04-29
3845,Resort Hotel,87,2016,4,18,29,2,5,2,BB,PRT,Groups,D,Transient,58.0,0,2016-04-29
3846,Resort Hotel,87,2016,4,18,29,2,5,2,BB,PRT,Groups,D,Transient,58.0,0,2016-04-29
3847,Resort Hotel,87,2016,4,18,29,2,5,2,BB,PRT,Groups,D,Transient,58.0,0,2016-04-29
3848,Resort Hotel,87,2016,4,18,29,2,5,2,BB,PRT,Groups,E,Transient,70.0,0,2016-04-29
3849,Resort Hotel,101,2016,4,18,29,2,5,2,HB,PRT,Groups,A,Transient-Party,60.0,0,2016-04-29
3850,Resort Hotel,87,2016,4,18,29,2,5,2,BB,PRT,Groups,D,Transient,58.0,0,2016-04-29
3851,Resort Hotel,87,2016,4,18,29,2,5,2,BB,PRT,Groups,D,Transient,58.0,0,2016-04-29
3852,Resort Hotel,87,2016,4,18,29,2,5,2,BB,PRT,Groups,D,Transient,58.0,0,2016-04-29
3853,Resort Hotel,87,2016,4,18,29,2,5,2,BB,PRT,Groups,D,Transient,58.0,0,2016-04-29
3854,Resort Hotel,76,2016,4,18,29,2,6,2,BB,PRT,Direct,E,Transient,88.0,1,2016-04-29
3855,Resort Hotel,157,2016,4,18,29,4,10,2,BB,PRT,Online TA,A,Transient,52.2,2,2016-04-29
3856,Resort Hotel,157,2016,4,18,29,4,10,2,BB,PRT,Online TA,E,Transient,79.2,2,2016-04-29
3857,Resort Hotel,0,2016,4,18,30,0,1,1,BB,PRT,Direct,D,Transient,80.0,0,2016-04-30
3858,Resort Hotel,14,2016,4,18,30,0,1,2,BB,ESP,Online TA,D,Transient,80.0,0,2016-04-30
3859,Resort Hotel,3,2016,4,18,30,0,1,2,BB,PRT,Online TA,E,Transient,85.0,1,2016-04-30
3860,Resort Hotel,19,2016,4,18,30,0,1,2,BB,PRT,Direct,D,Transient,75.0,1,2016-04-30
3861,Resort Hotel,0,2016,4,18,30,0,1,1,BB,PRT,Direct,D,Transient,80.0,0,2016-04-30
3862,Resort Hotel,32,2016,4,18,30,0,1,2,BB,PRT,Direct,E,Transient,82.5,1,2016-04-30
3863,Resort Hotel,197,2016,4,18,30,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-04-30
3864,Resort Hotel,39,2016,4,18,30,1,1,2,HB,PRT,Groups,A,Transient-Party,86.0,0,2016-04-30
3865,Resort Hotel,19,2016,4,18,30,1,1,2,HB,ESP,Online TA,E,Transient,127.0,0,2016-04-30
3866,Resort Hotel,31,2016,4,18,30,1,1,2,HB,PRT,Groups,A,Transient-Party,86.0,0,2016-04-30
3867,Resort Hotel,197,2016,4,18,30,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-04-30
3868,Resort Hotel,197,2016,4,18,30,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-04-30
3869,Resort Hotel,52,2016,4,18,30,1,1,2,BB,TUN,Online TA,D,Transient,77.5,0,2016-04-30
3870,Resort Hotel,197,2016,4,18,30,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-04-30
3871,Resort Hotel,18,2016,4,18,30,1,1,2,HB,ESP,Online TA,G,Transient,178.0,1,2016-04-30
3872,Resort Hotel,8,2016,4,18,30,1,1,2,BB,PRT,Direct,D,Transient,91.0,1,2016-04-30
3873,Resort Hotel,45,2016,4,18,30,1,1,2,HB,PRT,Groups,A,Transient-Party,86.0,0,2016-04-30
3874,Resort Hotel,197,2016,4,18,30,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-04-30
3875,Resort Hotel,197,2016,4,18,30,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-04-30
3876,Resort Hotel,197,2016,4,18,30,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-04-30
3877,Resort Hotel,197,2016,4,18,30,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-04-30
3878,Resort Hotel,31,2016,4,18,30,1,1,2,HB,PRT,Groups,A,Transient-Party,86.0,0,2016-04-30
3879,Resort Hotel,19,2016,4,18,30,1,1,2,HB,ESP,Online TA,E,Transient,127.0,0,2016-04-30
3880,Resort Hotel,197,2016,4,18,30,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-04-30
3881,Resort Hotel,22,2016,4,18,30,2,2,2,BB,ESP,Online TA,E,Transient,100.0,0,2016-04-30
3882,Resort Hotel,187,2016,4,18,30,2,2,2,BB,PRT,Online TA,A,Transient,52.2,0,2016-04-30
3883,Resort Hotel,187,2016,4,18,30,2,2,2,BB,PRT,Online TA,A,Transient,52.2,0,2016-04-30
3884,Resort Hotel,32,2016,4,18,30,2,5,2,BB,NLD,Online TA,E,Transient,93.57,0,2016-04-30
3885,Resort Hotel,171,2016,4,18,30,2,5,2,HB,GBR,Offline TA/TO,A,Contract,64.83,0,2016-04-30
3886,Resort Hotel,55,2016,4,18,30,2,5,3,BB,ESP,Online TA,H,Transient,136.0,1,2016-04-30
3887,Resort Hotel,32,2016,4,18,30,2,5,2,BB,NLD,Online TA,E,Transient,93.57,0,2016-04-30
3888,Resort Hotel,171,2016,4,18,30,4,10,2,BB,PRT,Online TA,D,Transient,65.7,2,2016-04-30
3889,Resort Hotel,171,2016,4,18,30,4,10,2,BB,PRT,Online TA,D,Transient,65.7,2,2016-04-30
3890,Resort Hotel,171,2016,4,18,30,2,5,2,HB,GBR,Offline TA/TO,A,Contract,63.4,1,2016-04-30
3891,Resort Hotel,36,2016,5,19,1,2,0,2,BB,CHE,Online TA,G,Transient,125.0,0,2016-05-01
3892,Resort Hotel,14,2016,5,19,1,2,1,2,BB,PRT,Online TA,D,Transient,72.0,0,2016-05-01
3893,Resort Hotel,76,2016,5,19,1,2,2,2,BB,PRT,Online TA,D,Transient,73.0,1,2016-05-01
3894,Resort Hotel,32,2016,5,19,1,2,3,2,BB,PRT,Online TA,E,Transient,95.0,0,2016-05-01
3895,Resort Hotel,232,2016,5,19,1,2,4,2,BB,PRT,Offline TA/TO,E,Transient,70.4,0,2016-05-01
3896,Resort Hotel,229,2016,5,19,1,2,4,2,BB,GBR,Offline TA/TO,E,Transient,70.4,1,2016-05-01
3897,Resort Hotel,0,2016,5,19,1,1,0,2,BB,ESP,Online TA,G,Transient,135.0,1,2016-05-01
3898,Resort Hotel,3,2016,5,19,1,1,0,2,BB,PRT,Offline TA/TO,E,Transient,70.0,0,2016-05-01
3899,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient,85.0,0,2016-05-02
3900,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3901,Resort Hotel,199,2016,5,19,2,1,1,1,HB,DEU,Groups,A,Transient-Party,54.5,0,2016-05-02
3902,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3903,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3904,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3905,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3906,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3907,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3908,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3909,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3910,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3911,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3912,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3913,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3914,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3915,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3916,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3917,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3918,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3919,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3920,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3921,Resort Hotel,199,2016,5,19,2,1,1,1,HB,DEU,Groups,A,Transient-Party,54.5,0,2016-05-02
3922,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3923,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3924,Resort Hotel,199,2016,5,19,2,1,1,1,HB,DEU,Groups,A,Transient-Party,54.5,0,2016-05-02
3925,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3926,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3927,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3928,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3929,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3930,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3931,Resort Hotel,199,2016,5,19,2,1,1,1,HB,DEU,Groups,A,Transient-Party,54.5,1,2016-05-02
3932,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3933,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3934,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient,85.0,0,2016-05-02
3935,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient-Party,85.0,0,2016-05-02
3936,Resort Hotel,199,2016,5,19,2,1,1,1,HB,DEU,Groups,A,Transient-Party,54.5,0,2016-05-02
3937,Resort Hotel,199,2016,5,19,2,1,1,2,HB,DEU,Groups,A,Transient,85.0,0,2016-05-02
3938,Resort Hotel,199,2016,5,19,2,1,1,1,HB,DEU,Groups,A,Transient-Party,54.5,1,2016-05-02
3939,Resort Hotel,199,2016,5,19,2,1,1,2,HB,PRT,Groups,A,Transient-Party,85.0,0,2016-05-02
3940,Resort Hotel,89,2016,5,19,2,1,2,2,BB,PRT,Online TA,G,Transient,113.0,0,2016-05-02
3941,Resort Hotel,6,2016,5,19,2,1,2,2,BB,GBR,Online TA,D,Transient,90.0,0,2016-05-02
3942,Resort Hotel,45,2016,5,19,2,1,3,2,BB,BEL,Online TA,E,Transient,95.0,0,2016-05-02
3943,Resort Hotel,215,2016,5,19,2,1,3,2,BB,IRL,Online TA,A,Transient,52.2,1,2016-05-02
3944,Resort Hotel,80,2016,5,19,2,1,5,2,BB,PRT,Online TA,D,Transient,73.0,1,2016-05-02
3945,Resort Hotel,200,2016,5,19,2,2,5,2,BB,PRT,Online TA,G,Transient,101.7,1,2016-05-02
3946,Resort Hotel,187,2016,5,19,2,2,5,2,BB,PRT,Online TA,A,Transient,52.2,1,2016-05-02
3947,Resort Hotel,68,2016,5,19,2,2,5,2,BB,PRT,Offline TA/TO,D,Transient,58.0,1,2016-05-02
3948,Resort Hotel,127,2016,5,19,2,2,5,2,BB,PRT,Online TA,A,Transient,52.2,1,2016-05-02
3949,Resort Hotel,187,2016,5,19,2,2,5,2,BB,PRT,Online TA,A,Transient,52.2,1,2016-05-02
3950,Resort Hotel,200,2016,5,19,2,2,5,2,BB,PRT,Online TA,G,Transient,101.7,1,2016-05-02
3951,Resort Hotel,187,2016,5,19,2,2,5,2,BB,PRT,Online TA,A,Transient,52.2,1,2016-05-02
3952,Resort Hotel,109,2016,5,19,2,2,5,1,BB,PRT,Offline TA/TO,D,Transient,72.5,1,2016-05-02
3953,Resort Hotel,201,2016,5,19,2,3,7,2,HB,GBR,Offline TA/TO,A,Transient,84.96,0,2016-05-02
3954,Resort Hotel,188,2016,5,19,3,2,5,2,HB,GBR,Offline TA/TO,D,Transient,74.76,1,2016-05-03
3955,Resort Hotel,288,2016,5,19,3,2,5,2,BB,GBR,Offline TA/TO,E,Contract,55.83,0,2016-05-03
3956,Resort Hotel,108,2016,5,19,3,2,5,2,BB,PRT,Online TA,A,Transient,58.0,0,2016-05-03
3957,Resort Hotel,108,2016,5,19,3,2,5,2,BB,PRT,Online TA,E,Transient,88.0,1,2016-05-03
